Trader Id ,Exchange ,Client Order No ,Serial No ,Instrument Type ,Instrument Name ,Code ,ScripId/Symbol ,Ser/Exp/Group ,Security Desc. ,Strike Price ,Option Type ,Order Type ,B/S ,Quantity ,Price ,Spread ,SpreadLegInfo ,Spread Price Diff ,Exchange Ord.No. ,Status ,TransactionTime ,Pro/Cli ,Client ,Disclosed Quantity ,Trigger Price ,Good Till Days/Date/Time ,Settlor ,Validity ,Total Qty Remaining ,Qty Traded ,Trade Number ,Product Type ,Initiated From ,Modified From ,Misc. ,Initiated From User Id ,Modified From User Id ,SOR ID ,Group ,Maturity Date ,COL ,Mapping Id ,SL Limit Price ,SL Trigger Price ,SL Jump Price ,LTP Jump Price ,Profit Order Price ,Leg Indicator
24380 ,NSE ,144 ,135404 ,Equities , ,14366 ,IDEA ,EQ ,VODAFONE IDEA LIMITED , , ,RL ,S ,5000 ,10.95 ,Normal , , ,1100000025006685 ,Order Confirmed ,14:21:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,5000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,144 ,140941 ,Equities , ,14366 ,IDEA ,EQ ,VODAFONE IDEA LIMITED , , ,RL ,S ,5000 ,10.95 ,Normal , , ,1100000025006685 ,Trade Confirmed ,14:21:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,5000 ,24303930 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,145 ,131595 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,25 ,416.25 ,Normal , , ,0 ,Entry Request ,14:21:27 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,25 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,145 ,135419 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,25 ,416.25 ,Normal , , ,1200000030090449 ,Order Confirmed ,14:21:27 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,25 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,145 ,140967 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,25 ,416.25 ,Normal , , ,1200000030090449 ,Trade Confirmed ,14:21:29 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,25 ,44742236 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,146 ,131580 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.00 ,Normal , , ,0 ,Entry Request ,14:21:33 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,146 ,135428 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.00 ,Normal , , ,1300000025942670 ,Order Confirmed ,14:21:33 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,146 ,140974 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,B ,50 ,87.00 ,Normal , , ,1300000025942670 ,Trade Confirmed ,14:21:33 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,50 ,64592382 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,147 ,142696 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,B ,1000 ,90.40 ,Normal , , ,0 ,Reject Order ,14:21:59 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,148 ,131428 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.75 ,Normal , , ,0 ,Entry Request ,14:24:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,148 ,135730 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.75 ,Normal , , ,1200000030359695 ,Order Confirmed ,14:24:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,148 ,131729 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.90 ,Normal , , ,1200000030359695 ,Modify Request ,14:24:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,148 ,135745 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.90 ,Normal , , ,1200000030359695 ,Modify Confirmed ,14:24:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,148 ,141306 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.85 ,Normal , , ,1200000030359695 ,Trade Confirmed ,14:24:23 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,500 ,44795164 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,149 ,142713 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,500 ,60.80 ,Normal , , ,0 ,Reject Order ,14:24:18 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,150 ,142791 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,B ,50 ,417.15 ,Normal , , ,0 ,Reject Order ,14:32:28 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,50 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,151 ,142795 ,Equities , ,20825 ,HUDCO ,EQ ,HSG & URBAN DEV CORPN LTD , , ,RL ,B ,1000 ,92.20 ,Normal , , ,0 ,Reject Order ,14:32:47 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,152 ,130368 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,500 ,209.00 ,Normal , , ,0 ,Entry Request ,14:33:54 ,CLI ,DDSDS1 ,100 ,0.00 ,0 , ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,152 ,136878 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,500 ,209.00 ,Normal , , ,1200000031205676 ,Order Confirmed ,14:33:54 ,CLI ,DDSDS1 ,100 ,0.00 ,0 ,06074 ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,152 ,144276 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,500 ,209.00 ,Normal , , ,1200000031205676 ,Cancel Request ,14:42:17 ,CLI ,DDSDS1 ,100 ,0.00 ,0 , ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,152 ,145408 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,500 ,209.00 ,Normal , , ,1200000031205676 ,Cancelled ,14:42:17 ,CLI ,DDSDS1 ,100 ,0.00 ,0 ,06074 ,DAY ,500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,153 ,142827 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,420.80 ,Normal , , ,0 ,Entry Request ,14:34:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,153 ,142873 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,420.80 ,Normal , , ,1200000031230324 ,Order Confirmed ,14:34:13 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,153 ,144208 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,420.80 ,Normal , , ,1200000031230324 ,Cancel Request ,14:45:51 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,153 ,145802 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,420.80 ,Normal , , ,1200000031230324 ,Cancelled ,14:45:51 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,154 ,142833 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,422.80 ,Normal , , ,0 ,Entry Request ,14:34:18 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,154 ,142886 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,422.80 ,Normal , , ,1200000031235542 ,Order Confirmed ,14:34:18 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,154 ,143455 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,422.80 ,Normal , , ,1200000031235542 ,Cancel Request ,14:45:51 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,154 ,145801 ,Equities , ,17869 ,JSWENERGY ,EQ ,JSW ENERGY LIMITED , , ,RL ,S ,100 ,422.80 ,Normal , , ,1200000031235542 ,Cancelled ,14:45:51 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,155 ,144104 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,25 ,4115.35 ,Normal , , ,0 ,Entry Request ,14:36:31 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 , ,DAY ,25 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,155 ,144665 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,25 ,4115.35 ,Normal , , ,1000000023990980 ,Order Confirmed ,14:36:31 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,25 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,155 ,146324 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,25 ,4115.35 ,Normal , , ,1000000023990980 ,Trade Confirmed ,14:36:33 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,25 ,3375379 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,156 ,143607 ,Equities , ,3150 ,SIEMENS ,EQ ,SIEMENS LTD , , ,RL ,S ,1 ,3534.80 ,Normal , , ,0 ,Entry Request ,14:37:38 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 , ,DAY ,1 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,156 ,144772 ,Equities , ,3150 ,SIEMENS ,EQ ,SIEMENS LTD , , ,RL ,S ,1 ,3534.80 ,Normal , , ,1300000027199308 ,Order Confirmed ,14:37:38 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,1 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,156 ,146519 ,Equities , ,3150 ,SIEMENS ,EQ ,SIEMENS LTD , , ,RL ,S ,1 ,3536.35 ,Normal , , ,1300000027199308 ,Trade Confirmed ,14:37:38 ,CLI ,DDSKZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,1 ,64813458 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,157 ,143649 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,25 ,4114.00 ,Normal , , ,0 ,Entry Request ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 , ,DAY ,25 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,144805 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,25 ,4114.00 ,Normal , , ,1000000024085279 ,Order Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,25 ,0 ,0 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146545 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,3 ,4115.60 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,3 ,3390814 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146546 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,2 ,4115.60 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,5 ,2 ,3390811 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146547 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,1 ,4115.60 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,3 ,1 ,3390813 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146548 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,15 ,4116.00 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,7 ,15 ,3390810 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146549 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,3 ,4116.00 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,22 ,3 ,3390809 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,157 ,146550 ,Equities , ,13 ,ABB ,EQ ,ABB INDIA LIMITED , , ,RL ,S ,1 ,4115.60 ,Normal , , ,1000000024085279 ,Trade Confirmed ,14:37:59 ,CLI ,DDSVZ1 ,0 ,0.00 ,0 ,06074 ,DAY ,4 ,1 ,3390812 ,Delivery ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,158 ,144476 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,1000 ,86.80 ,Normal , , ,0 ,Entry Request ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,145051 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,1000 ,86.80 ,Normal , , ,1300000027386159 ,Order Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,146789 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,16 ,86.80 ,Normal , , ,1300000027386159 ,Trade Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,621 ,16 ,64850763 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,146792 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,131 ,86.80 ,Normal , , ,1300000027386159 ,Trade Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,637 ,131 ,64850762 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,146793 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,320 ,86.80 ,Normal , , ,1300000027386159 ,Trade Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,320 ,64850765 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,146794 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,301 ,86.80 ,Normal , , ,1300000027386159 ,Trade Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,320 ,301 ,64850764 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,158 ,146795 ,Equities , ,2909 ,RICOAUTO ,EQ ,RICO AUTO INDUSTRIES LTD , , ,RL ,S ,232 ,86.80 ,Normal , , ,1300000027386159 ,Trade Confirmed ,14:40:16 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,768 ,232 ,64850761 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,159 ,143884 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,1000 ,61.45 ,Normal , , ,0 ,Entry Request ,14:40:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,159 ,145073 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,1000 ,61.45 ,Normal , , ,1200000031752824 ,Order Confirmed ,14:40:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,1000 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,159 ,146827 ,Equities , ,31415 ,NBCC ,EQ ,NBCC (INDIA) LIMITED , , ,RL ,B ,1000 ,61.45 ,Normal , , ,1200000031752824 ,Trade Confirmed ,14:40:32 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,0 ,1000 ,45036196 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,160 ,148183 ,Equities , ,17957 ,MMTC ,EQ ,MMTC LIMITED , , ,RL ,B ,1500 ,58.65 ,Normal , , ,0 ,Reject Order ,14:40:59 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,161 ,148186 ,Equities , ,17400 ,NHPC ,EQ ,NHPC LTD , , ,RL ,B ,1500 ,53.30 ,Normal , , ,0 ,Reject Order ,14:41:06 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,1500 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
0 ,NSE ,162 ,143790 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,100 ,197.00 ,Normal , , ,0 ,Entry Request ,14:42:55 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,162 ,145475 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,100 ,197.00 ,Normal , , ,1200000031960542 ,Order Confirmed ,14:42:55 ,CLI ,DDSDS1 ,0 ,0.00 ,0 ,06074 ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
24380 ,NSE ,162 ,143354 ,Equities , ,2649 ,PCBL ,EQ ,PCBL LIMITED , , ,RL ,S ,100 ,199.00 ,Normal , , ,1200000031960542 ,Modify Request ,14:43:18 ,CLI ,DDSDS1 ,0 ,0.00 ,0 , ,DAY ,100 ,0 ,0 ,Margin ,TWS ,TWS , ,XDDJ01 ,XDDJ01 , ,HO , , ,0 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,
